2024-04-10, Dukkavanipalem ( Public Funded ) ,5928,LCV,40.0,65.0,1395.0,25.0
2024-04-10, Dukkavanipalem ( Public Funded ) ,5928,Bus/Truck,90.0,130.0,2925.0,40.0
2024-04-10, Dukkavanipalem ( Public Funded ) ,5928,Upto 3 Axle Vehicle,95.0,145.0,3190.0,50.0
2024-04-10, Dukkavanipalem ( Public Funded ) ,5928,4 to 6 Axle,140.0,205.0,4585.0,65.0
2024-04-10, Dukkavanipalem ( Public Funded ) ,5928,HCM/EME,140.0,205.0,4585.0,65.0
2024-04-10, Dukkavanipalem ( Public Funded ) ,5928,7 or more Axle,165.0,250.0,5580.0,85.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,Car/Jeep/Van,45.0,70.0,1510.0,25.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,LCV,75.0,110.0,2440.0,35.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,Bus/Truck,185.0,230.0,5115.0,75.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,Upto 3 Axle Vehicle,165.0,250.0,5580.0,85.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,4 to 6 Axle,240.0,360.0,8025.0,120.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,HCM/EME,240.0,360.0,8025.0,120.0
2024-04-10, Durgamvaripalli ( Public Funded ) ,4556,7 or more Axle,295.0,440.0,9765.0,145.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,Car/Jeep/Van,115.0,175.0,3905.0,60.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,LCV,190.0,285.0,6305.0,95.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,Bus/Truck,395.0,595.0,13210.0,200.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,Upto 3 Axle Vehicle,430.0,650.0,14410.0,215.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,4 to 6 Axle,620.0,930.0,20720.0,310.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,HCM/EME,620.0,930.0,20720.0,310.0
2024-04-10, Eathakota ( BOT (Toll) ) ,450,7 or more Axle,755.0,1135.0,25220.0,380.0
2024-04-10, Gadanki ( Public Funded ) ,5770,Car/Jeep/Van,120.0,180.0,3985.0,60.0
2024-04-10, Gadanki ( Public Funded ) ,5770,LCV,195.0,290.0,6435.0,95.0
2024-04-10, Gadanki ( Public Funded ) ,5770,Bus/Truck,405.0,605.0,13485.0,200.0
2024-04-10, Gadanki ( Public Funded ) ,5770,Upto 3 Axle Vehicle,440.0,660.0,14710.0,220.0
2024-04-10, Gadanki ( Public Funded ) ,5770,4 to 6 Axle,635.0,950.0,21145.0,315.0
2024-04-10, Gadanki ( Public Funded ) ,5770,HCM/EME,635.0,950.0,21145.0,315.0
2024-04-10, Gadanki ( Public Funded ) ,5770,7 or more Axle,770.0,1160.0,25740.0,385.0
2024-04-10, Chilakapalem ( Public Funded ) ,205,Car/Jeep/Van,75.0,,,
2024-04-10, Chilakapalem ( Public Funded ) ,205,LCV,120.0,,,
2024-04-10, Chilakapalem ( Public Funded ) ,205,Bus/Truck,245.0,,,
2024-04-10, Chilakapalem ( Public Funded ) ,205,Upto 3 Axle Vehicle,270.0,,,
2024-04-10, Chilakapalem ( Public Funded ) ,205,4 to 6 Axle,385.0,,,
2024-04-10, Chilakapalem ( Public Funded ) ,205,HCM/EME,385.0,,,
2024-04-10, Chilakapalem ( Public Funded ) ,205,7 or more Axle,470.0,,,
2024-04-10, Chintalapalem ( Public Funded ) ,4485,Car/Jeep/Van,35.0,55.0,1200.0,20.0
2024-04-10, Chintalapalem ( Public Funded ) ,4485,LCV,60.0,85.0,1940.0,30.0
2024-04-10, Chintalapalem ( Public Funded ) ,4485,Bus/Truck,120.0,185.0,4065.0,60.0
2024-04-10, Chintalapalem ( Public Funded ) ,4485,Upto 3 Axle Vehicle,135.0,200.0,4435.0,65.0
2024-04-10, Chintalapalem ( Public Funded ) ,4485,4 to 6 Axle,190.0,285.0,6375.0,95.0
2024-04-10, Chintalapalem ( Public Funded ) ,4485,HCM/EME,190.0,285.0,6375.0,95.0
2024-04-10, Chintalapalem ( Public Funded ) ,4485,7 or more Axle,235.0,350.0,7760.0,115.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,Car/Jeep/Van,50.0,75.0,1640.0,25.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,LCV,80.0,120.0,2650.0,40.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,Bus/Truck,165.0,250.0,5555.0,85.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,Upto 3 Axle Vehicle,180.0,275.0,6060.0,90.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,4 to 6 Axle,260.0,390.0,8710.0,130.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,HCM/EME,260.0,390.0,8710.0,130.0
2024-04-10, Gollaprolu ( Public Funded ) ,4617,7 or more Axle,320.0,475.0,10600.0,160.0
2024-04-10, Goshtani ( Public Funded ) ,6606,Car/Jeep/Van,12.0,18.0,391.0,
2024-04-10, Goshtani ( Public Funded ) ,6606,LCV,23.0,35.0,782.0,
2024-04-10, Goshtani ( Public Funded ) ,6606,Bus/Truck,47.0,70.0,1564.0,
2024-04-10, Goshtani ( Public Funded ) ,6606,Upto 3 Axle Vehicle,47.0,70.0,1564.0,
2024-04-10, Goshtani ( Public Funded ) ,6606,4 to 6 Axle,70.0,106.0,2346.0,
2024-04-10, Goshtani ( Public Funded ) ,6606,HCM/EME,70.0,106.0,2346.0,
